ac_id_09,booth_id_14,booth_name_14,district_name_14,latitude,longitude,modis,modis_rank,booth_id_21
9,19,"Sunandabai Bandodkar High School, Umbra Porvorim","North Goa",15.532696,73.85589,,,
9,20,"District Institute of Education and training (east Wing 1), Penha de France,porvorim","North Goa",15.524736,73.828677,"Urban area",9,
10,4,"Sport Complex New Building (south Wing) Peddem Mapusa","North Goa",15.604686,73.835651,,,
10,5,"Industrial training institute instructors room( east wings) Peddem Mapusa","North Goa",15.59245,73.836681,,,
10,6,"Industrial training institute instructors room( West wings) Peddem Mapusa","North Goa",15.591128,73.837025,,,
10,7,"Govt Govt Technical High school,moira( Old Building)","North Goa",15.590962,73.83857,,,
10,8,"Govt Govt Technical High school, Moira(new Building)","North Goa",15.590136,73.837196,,,
10,9,"St St Xaviers High School, Moira (north Wing)","North Goa",15.596228,73.848402,,,
10,10,"St Xavier High School,moira (south Wing)","North Goa",15.596228,73.848402,,,
10,11,"Moira Club, Moira","North Goa",15.5943,73.83947,,,
10,12,"Govt Primary School , Bharvanwado (east Wing) Nachinola","North Goa",15.590402,73.855499,,,
10,13,"Govt Primary School,bharwanwado (west Wing) Nachinola","North Goa",15.590402,73.855499,,,
10,14,"V P P Office,nachinola","North Goa",15.591381,73.85515,,,
10,15,"Govt Govt Primary School, Boa Vista (east Wing)","North Goa",15.596228,73.829442,,,
10,16,"Govt Govt Primary School Boa Vista,(south Wing)","North Goa",15.596228,73.829442,,,
10,17,"Village Panchayat Office, Bastora","North Goa",15.582142,73.821671,,,
10,18,"Office of the Talathi of Bastora Village Panchayat, Bastora","North Goa",15.582142,73.821671,,,
10,19,"Comunidade Bldg, Ucassaim","North Goa",15.578871,73.837038,,,
10,20,"Govt Govt Primary School, Kuttawada Ucassaim","North Goa",15.589146,73.853168,,,
10,21,"Govt Govt Primary School, Paliem Ucassaim","North Goa",15.597762,73.851747,,,
10,22,"Village Panchayat Bldg , Ucassaiem","North Goa",15.578489,73.831845,,,
10,23,"Vidhya Prabhoddhini School, Pomburpa(east Wing 1)","North Goa",15.56126,73.864828,,,
18,15,"Govt Govt High School, Querim (north Wing),","North Goa",15.61165,74.064725,,,
22,5,"Government Primary School, Tallem Betoda","North Goa",15.376323,74.030339,,,
22,6,"Government Primary School, Codar Gaonkarwada","North Goa",15.387653,74.040395,,,
22,7,"Government Primary School(north Wing), Galwada, Nirankal,","North Goa",15.386257,74.040883,,,
22,8,"Government Primary School(south Wing), Galwada, Nirankal,","North Goa",15.386233,74.040926,,,
22,9,"Government Primary School(new Building), Paz, Shiroda","North Goa",15.32889,74.026195,,,
22,10,"Government Primary School, Kumbharwada Nirankal","North Goa",15.334187,74.023765,,,
22,11,"Government Primary School(east Wing), Talsai Borim,","North Goa",15.366302,74.012779,,,
22,12,"Government Primary School(west Wing), Talsai Borim","North Goa",15.362828,74.029436,,,
22,13,"Government Primary School, Deulwada Borim,","North Goa",15.368528,74.011872,,,
22,14,"Government Primary School, Paniwada Borim","North Goa",15.366604,74.003646,,,
22,15,"Government Primary School, Tamshirem (east Wing) Borim","North Goa",15.364007,73.988148,,,
22,17,"Government Primary School(north Wing), Tishem Borim","North Goa",15.350568,74.0066272,,,
18,16,"Govt Govt Primary School, Querim, (west Wing),","North Goa",15.605078,74.07073,,,
18,17,"Government Primary School Rehabilitation Colony, Qualavade, Ravona","North Goa",15.617558,74.034456,,,
18,18,"Govt Govt Primary School Madhalawada, Ravana,","North Goa",15.612578,74.033523,,,
18,19,"Government Primary School, Surla","North Goa",15.669592,74.173451,,,
18,20,"Government Primary School, Iverim Buzruco,","North Goa",15.630995,74.145543,,,
18,21,"Government Primary School, Charaunem","North Goa",15.627436,74.129272,,,
18,22,"Government High School Thane (south Wing),","North Goa",15.60436,74.141723,,,
18,23,"Government High School, Thane (north Wing)","North Goa",15.604316,74.141723,,,
18,24,"Government Primary School, Golauli","North Goa",15.623303,74.157897,,,
18,25,"Government Primary School, Deulwada Pal","North Goa",15.593337,74.134704,,,
18,26,"Govt Govt Primary School, Sawant Wada Pal","North Goa",15.587984,74.136841,,,
18,27,"Government Primary School, Copardem","North Goa",15.561637,74.125238,,,
18,28,"Government Primary School, Mauxi (east Wing)","North Goa",15.545513,74.118227,,,
18,29,"Government Primary School, Mauxi (west Wing)","North Goa",15.54552,74.118239,,,
18,30,"Government Primary School, Nagve","North Goa",15.530933,74.117194,,,
18,31,"Government Primary School, Zarme","North Goa",15.573024,74.102582,,,
18,32,"Government High School, Dabem","North Goa",15.558676,74.108515,,,
18,33,"Government Primary School, Sanvorcem","North Goa",15.502168,74.135176,,,
18,34,"Government Primary School, Birondem","North Goa",15.487981,74.13421,,,
18,35,"Government Middle School, Padeli","North Goa",15.482749,74.11904,,,
19,11,"Govt Govt Primary School, Nagargao","North Goa",15.563774,74.158465,,,
19,12,"Govt Govt Primary School, Ambede","North Goa",15.5571,74.160118,,,
19,13,"Govt Govt Primary School, Dhave","North Goa",15.55334602,74.17708252,,,
19,14,"Govt Govt Primary School, Ustem","North Goa",15.56204319,74.18934128,,,
22,18,"Government Primary School(south Wing), Tishem Borim,","North Goa",15.350568,74.0066272,,,
22,19,"Government Primary School(north Wing), Khazordem Borim,","North Goa",15.359122,74.002278,,,
22,20,"Government Primary School(south Wing), Khazordem Borim,","North Goa",15.359065,74.002302,,,
22,21,"Government Primary School, Tarvalem Shiroda,","North Goa",15.343018,74.016885,,,
22,22,"Government Primary School, Dongar Karmanem","North Goa",15.344384,74.029205,,,
22,23,"Government Primary School, Vazem Shiroda,","North Goa",15.334666,74.018849,,,
23,7,"Government Primary School, Dutolem,marcaim","North Goa",15.425251,73.946258,,,
23,8,"Government Primary School, Mahalwada, Marcaim (n W )","North Goa",15.409515,73.949938,,,
23,9,"Government Primary School, Mahalwada, Marcaim (s (s W)","North Goa",15.42264,73.958724,,,
23,10,"Government Primary School, Adan, Marcaim (n W )","North Goa",15.418381,73.928904,,,
23,11,"Government Primary School, Adan, Marcaim (s W )","North Goa",15.418461,73.928979,,,
23,12,"Government Primary School, Marcaim Centre, Marcaim","North Goa",15.41941,73.945085,,,
19,15,"Govt Govt Primary School, Codal","North Goa",15.576011,74.196451,,,
19,16,"Govt Govt Middle School, Bambar","North Goa",15.58786,74.19095258,,,
19,17,"Govt Govt Primary School, Cudcem","North Goa",15.531952,74.165485,,,
19,18,"Govt Govt Primary School, Savordem","North Goa",15.528334,74.172512,,,
19,19,"Govt Govt Primary School, Carmali Budruk","North Goa",15.50959139,74.17703564,,,
19,20,"Govt Govt Primary School, Cumthol","North Goa",15.51532327,74.20224691,,,
19,21,"Govt Govt Primary School, Velguem (e Wing),","North Goa",15.52069949,74.15420328,,,
19,22,"Govt Govt Primary School, Velguem (w Wing),","North Goa",15.52069949,74.15420328,,,
19,23,"Govt Govt Primary School, Codique","North Goa",15.50461385,74.13968414,,,
19,24,"Govt Govt Middle School, Cotorem","North Goa",15.495797,74.146323,,,
19,25,"Govt Govt Primary School, Sirsodem","North Goa",15.48384,74.168392,,,
19,26,"Govt Govt Primary School, Gawane","North Goa",15.48384,74.168392,,,
23,13,"Government Primary School, Parampoi, Marcaim","North Goa",15.41678,73.942616,,,
23,14,"Government Primary School, Warad, Gaunem","North Goa",15.409331,73.961417,,,
23,15,"Government Primary School, Gaunem, Bandora (n W )","North Goa",15.416912,73.968839,,,
23,16,"Government Primary School, Gaunem, Bandora (s W )","North Goa",15.416886,73.968858,,,
23,17,"Government Primary School, Chirputem, Bandora (n W )","North Goa",15.402755,73.977041,,,
23,18,"Government Primary School, Chirputem, Bandora (s W )","North Goa",15.410676,73.996428,,,
23,19,"Government Primary School, Kurpas, Bandora (s W )","North Goa",15.404079,73.984635,,,
23,20,"Government Primary School, Kurpas, Bandora (n W )","North Goa",15.404045,73.984546,,,
23,21,"Village Panchayat Bandora","North Goa",15.404291,73.985091,,,
23,22,"Communidade Office Bldg , Kurpas Bandora","North Goa",15.404451,73.984433,,,
23,23,"Rajmata Padmawati Saundekar Raje High School, Bokodbag, Bandora,(sw),","North Goa",15.402755,73.977041,,,
23,24,"Government Primary School, Kharwada, Bandora","North Goa",15.404811,73.963499,,,
19,27,"Govt Govt Primary School, Shel Melaulim,","North Goa",15.454254,74.142734,,,
19,28,"Govt Govt Primary School, Murmune","North Goa",15.463212,74.121435,,,
19,29,"Govt Govt Primary School, Guleli","North Goa",15.495797,74.146323,,,
19,30,"Govt Govt Primary School, Dhamshe,","North Goa",15.482873,74.137104,,,
19,31,"Govt Govt Primary School, Ganjem","North Goa",15.466169,74.089056,,,
19,32,"Govt Govt Primary School, Nanus","North Goa",15.461363,74.070524,,,
19,33,"Govt Govt Primary School, Tiral (east Wing),","North Goa",15.447116,74.061788,,,
19,34,"Govt Govt Primary School, Tiral (west Wing","North Goa",15.447116,74.061788,,,
22,24,"Government Primary School, Haldai Shiroda,","North Goa",15.331857,74.013428,,,
22,25,"Government Primary School(north Wing), Karai Shiroda,","North Goa",15.325149,74.017717,,,
22,26,"Government Primary School(south Wing), Karai Shiroda","North Goa",15.325126,74.017669,,,
22,27,"Government Primary School(north Wing), Chun Bazar Shiroda","North Goa",15.321809,74.033478,,,
22,28,"Government Primary School(south Wing), Chun Bazar Shiroda","North Goa",15.321706,74.033585,,,
22,29,"Government Primary School(old Building), Paz Shiroda","North Goa",15.331924,74.074486,,,
22,30,"Government Primary School, Makadsai, Shiroda,","North Goa",15.333341,74.059889,,,
22,31,"Government Primary School, Torla Shiroda","North Goa",15.325847,74.055458,,,
22,32,"Government Primary School(east Wing), Bazar Shiroda","North Goa",15.31973,74.029417,,,
22,33,"Government Primary School Pedem Shiroda","North Goa",15.319649,74.029242,,,
22,34,"Government Primary School(west Wing), Bazar Shiroda","North Goa",15.31966,74.029401,,,
22,35,"Government Primary School, Tariwada Shiroda","North Goa",15.314222,74.020233,,,
22,36,"Government Primary School(west Wing), Socrem Shiroda","North Goa",15.308766,74.023269,,,
22,38,"Government Primary School, Dabolim Shiroda","North Goa",15.30971,74.044129,,,
22,39,"Government Primary School, Vazangal Shiroda","North Goa",15.30265,74.055802,,,
22,40,"Government Primary School, Mudai Panchawadi","North Goa",15.309159,74.078643,,,
22,41,"Government Primary School, Amlai Panchawadi","North Goa",15.299478,74.071337,,,
23,1,"Government Primary School, Bazar, Manaswada, Cundaim (n W )","North Goa",15.460802,73.959821,,,
23,2,"Government Primary School, Bazar,manaswada, Cundaim (s W )","North Goa",15.460815,73.959771,,,
23,3,"Government Middle School,dassolwada, Cundaim","North Goa",15.450157,73.953727,,,
23,4,"Government Primary School, Wadem, Cundaim (n W )","North Goa",15.438975,73.95365,,,
23,5,"Government Primary School, Wadem, Cundaim (s W )","North Goa",15.438952,73.953642,,,
23,6,"Government Primary School, Honso, Marcaim","North Goa",15.431909,73.951863,,,
17,6,"Progress High School, Sanquelim","North Goa",15.564095,74.007051,,,
17,7,"Govt Higher Scondary School, Sanquelim (west Wing)","North Goa",15.561702,74.015313,,,
17,8,"Govt Primary School Deulwada Virdi","North Goa",15.56219,74.023712,,,
17,9,"Govt Primary School Kharekhajan,virdi","North Goa",15.548743,73.980555,,,
17,10,"Govt College of Arts Science & Commerce,sanquelim (east Wing)","North Goa",15.561702,74.015318,,,
17,11,"Govt Primary School Pratapnagar, Arvalem","North Goa",15.555506,74.029797,,,
17,12,"Govt Primary School ,khalche Arvalem(east Wing)","North Goa",15.552718,74.027131,,,
17,13,"Govt Primary School ,khalche Arvalem(west Wing)","North Goa",15.552718,74.027131,,,
17,14,"Govt Primary School,varche Arvalem (north Wing)","North Goa",15.564089,74.045056,,,
17,15,"Govt Primary School,varche Arvalem( South Wing)","North Goa",15.564089,74.045056,,,
17,16,"Govt Primary School,falwadi Kudne","North Goa",15.535358,74.020482,,,
17,17,"Govt Primary School,dingnem,surla","North Goa",15.523224,74.035408,,,
17,18,"Govt Primary School Gaonkarwada Kudne (west Wing),","North Goa",15.54458,74.007382,,,
17,19,"Govt Primary School Gaonkarwada Kudne (east Wing)","North Goa",15.54458,74.007382,,,
17,20,"Govt Govt Primary School Navelim","North Goa",15.529827,74.007275,,,
17,21,"Govt Govt High School Navelim","North Goa",15.529605,74.007189,,,
17,22,"Govt Primary School Fanaswadi","North Goa",15.528145,74.020608,,,
17,23,"Govt Primary School Maina,navelim","North Goa",15.505208,74.005668,,,
17,24,"Govt Primary School Kharwada,amona","North Goa",15.533301,73.973342,,,
38,16,"Government Primary School Dabal","South Goa",15.357756,74.109344,,,
38,17,"Government Primary School Camarcond","South Goa",15.314884,74.096456,,,
38,18,"Government Primary School Vaghona","South Goa",15.33778,74.124394,,,
38,19,"Government Primary School Kirlapal","South Goa",15.327581,74.126698,,,
38,20,"Government Primary School Bandol","South Goa",15.303331,74.127154,,,
38,21,"Government Primary School Cormonem","South Goa",15.320345,74.143668,,,
38,22,"Government Primary School Dhat","South Goa",15.349384,74.169326,,,
38,23,"Government Primary School Casavlim","South Goa",15.370776,74.212459,,,
38,24,"Government Primary School Mollem","South Goa",15.374859,74.22775,,,
38,25,"Govt Primary School, Collem (new Bldg )","South Goa",15.340763,74.24243,,,
38,26,"Govt Primary School, Collem (old Bldg )(north Wing)","South Goa",15.340463,74.242395,,,
38,27,"Govt Primary School, Collem (old Bldg )(south Wing)","South Goa",15.340377,74.242347,,,
39,37,"Govt Govt Primary School Pirla","South Goa",15.111404,74.099436,,,
39,38,"Govt Govt Primary School, Cazur","South Goa",15.075107,74.16029,,,
39,39,"Govt Govt Primary School Vichundrem","South Goa",15.235165,74.151428,,,
39,40,"Govt Primary School Nundem","South Goa",15.07635,74.203205,,,
39,41,"Govt Primary School Margawada","South Goa",15.09624,74.218912,,,
39,42,"Govt Primary School Verlem","South Goa",15.078008,74.238138,,,
39,43,"Govt Primary School Salgini","South Goa",15.057205,74.230242,,,
37,9,"Govt Govt High School Sheldem Quepem (west Wing)","South Goa",15.238822,74.082961,,,
37,10,"Gram Panchayat Ground Pavilion Room,tilamol","South Goa",15.223925,74.084466,,,
37,11,"Government Primary School, Kumbharwada","South Goa",15.228229,74.078662,,,
37,12,"Electricity Department Section Office,tilamol, Xeldem","South Goa",15.221034,74.086293,,,
37,13,"Government Primary School, Cacumordi (st (st Cruz)","South Goa",15.239233,74.095683,,,
37,14,"Govt Govt Primary School Betmordi Room No 2","South Goa",15.230305,74.100189,,,
37,15,"Govt Govt Primary School, Betmordi Room No No 1","South Goa",15.230305,74.100189,,,
37,16,"Government Primary School, Ghotmorad","South Goa",15.240871,74.103298,,,
37,17,"Government Primary School, Khamamol","South Goa",15.265136,74.107557,,,
37,18,"Govt Govt Primary School, Camaral Curchorem","South Goa",15.265861,74.12129,,,
37,19,"Govt Govt Primary School, Shree Gajanan Curchorem Goa","South Goa",15.262236,74.101428,,,
37,20,"Smt Smt Chandrabhaga Tokuba Naik High School Curchorem Goa Room No No 2,gate No No 1","South Goa",15.263413,74.102442,,,
37,21,"Sarvanjin Bal Vikas Yojana, Shirford Curchorem Goa","South Goa",15.265506,74.101501,,,
37,22,"Govt Govt Primary School Baga Curchorem","South Goa",15.265506,74.101501,,,
37,23,"Govt Govt Primary School Curchorem(east Wing)","South Goa",15.262652,74.105857,,,
37,24,"Govt Govt Primary School Curchorem(west Wing)","South Goa",15.262652,74.105857,,,
37,25,"The Sports Authority of Goa Upgraded Indoor Sports Hall, Curchorem","South Goa",15.262989,74.105929,,,
37,26,"The New Education Institute, Curchorem (std (std Ix C)","South Goa",15.261035,74.11055,,,
38,28,"Govt Primary School, Maida, Collem","South Goa",15.335822,74.247022,,,
38,29,"Govt Govt Primary School, Bharipwada","South Goa",15.324725,74.236183,,,
38,30,"Government Primary School Vakekulna","South Goa",15.329984,74.220827,,,
38,31,"Government Primary School, Shigao","South Goa",15.334068,74.111651,,,
38,32,"Government Primary School Ambeudok","South Goa",15.290964,74.148861,,,
38,33,"Government Primary School Guddemol","South Goa",15.287368,74.130595,,,
38,34,"Govt Govt Primary School Complex Room No 3,sanvordem(east)","South Goa",15.270891,74.111651,,,
38,35,"Shree Sharda English High School, Sanvordem","South Goa",15.287497,74.127105,,,
38,36,"Village Panchayat Office, Sanvordem","South Goa",15.284847,74.135002,,,
38,37,"Govt Govt Primary School Complex Room No No 1, Savordem (west)","South Goa",15.270891,74.111651,,,
30,28,"Multipurpose High School (north Wing), Borda","South Goa",15.285455,73.974734,"Urban area",9,
30,29,"Multipurpose Community Hall New Bldg (east Wing)","South Goa",15.285455,73.974734,"Urban area",9,
30,30,"Govt Govt Industrial Training Institute (middle Wing), Borda","South Goa",15.284912,73.974842,"Urban area",9,
